Var 1	Var 2	Var 3	Var 4	Var 5	Var 6	Var 7	Var 8	Var 9	Var 10	Var 11	Var 12	Var 13	Var 14	Var 15	Var 16	Var 17	Var 18	Var 19	Var 20	Var 21	Var 22	Var 23	Var 24	Var 25	Var 26	Var 27	Var 28	Var 29	Var 30	Var 31	Var 32	Var 33	Var 34	Var 35	Var 36	Var 37	Var 38	Var 39	Var 40	Var 41	Var 42	Var 43	Var 44	Var 45	Var 46	Var 47	Var 48	Var 49	Var 50	Var 51	Var 52	Var 53	Var 54	Var 55	Var 56	Var 57	Var 58	Var 59	Var 60	Var 61	Var 62	Var 63	Var 64	Var 65	Var 66	Var 67	Var 68	Var 69	Var 70	Var 71	Var 72	Var 73	Var 74	Var 75	Var 76	Var 77	Var 78	Var 79	Var 80	Var 81	Var 82	Var 83	Var 84	Var 85	Var 86	Var 87	Var 88	Var 89	Var 90	Var 91	Var 92	Var 93	Var 94	Var 95	Var 96	Var 97	Var 98	Var 99	Var 100	Var 101	Var 102	Var 103	Var 104	Var 105	Var 106	Var 107	Var 108	Var 109	Var 110	Var 111	Var 112	Var 113	Var 114	Var 115	Var 116	Var 117	Var 118	Var 119	Var 120	Var 121	Var 122	Var 123	Var 124	Var 125	Var 126	Var 127	Var 128
0.9090909091	0	0	0.2298043151	0.2222222222	0	0.37	0.16	0.86	0.02	0.02	0.36	0.45	0.29	0.54	0	0	0.25	0.5	0.24	0.33	0.61	0.31	0.58	0.26	0.24	0.23	0.26	0.07	0.59	0.14	0.33	0.01	0.23	0.67	0.74	0.11	0.38	0.48	0.27	0.32	0.47	0.23	0.62	0.33	0.54	0.6	0.42	0.57	0.55	0.8	0.54	0.67	0.63	0	0.15	0	0.07	0.05	0.34	0.28	0.01	0	0.03	0.02	0.96	0.04	0.21	0.19	0.4	0.41	0.4	0.52	0.1	0.46	0.5	0.01	0.78	0.52	0.27	0.56	0.52	0.48	0.39	0.17	0.16	0.17	0.23	0.26	0.29	0.27	0.29	0.49	0.22	0	0	0.04	0.75	0.56	0.65	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.11	0.07	0	0	0	0	0	0	0.07
0.5818181818	0.0178571429	0.4568855249	0.2303060712	0.2222222222	0.02	0.67	0.01	0.98	0.06	0.02	0.44	0.44	0.23	0.09	0	0	0.68	0.93	0.19	0.66	0.15	0.05	0.23	0.61	0.47	0.45	0.63	0.21	0.65	0.59	0.63	0	0.04	0.07	0.12	0.54	0.3	0.83	0.66	0.3	0.25	0.63	0.27	0.29	0.31	0.3	0.67	0.9	0.91	0.93	0.9	0.62	0.67	0	0.1	0	0.17	0.18	0.26	0.24	0.04	0.04	0.05	0.04	0.93	0.02	0.2	0.23	0.74	0.73	0.57	0.88	0.05	0.33	0.5	0.02	0.81	0.86	0.04	0.43	0.79	0.03	0.18	0.4	0.38	0.36	0.64	0.63	0.78	0.74	0.43	0.79	0.53	0	0	0.1	0.18	0.55	0.44	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.04	0.04	0	0	0	0	0	0	0.02
0.2181818182	0	0	0.2308078274	0.2222222222	0	0.49	0.89	0.3	0.01	0.02	0.47	0.51	0.36	0.5	0	0	0.16	0.39	0.16	0.23	0.62	0.66	0.48	0.19	0.18	0.28	0.17	0	0	0.01	0.11	0.02	0.63	0.83	0.89	0.12	0.8	0.27	0.69	0.23	0.85	0.2	0.63	0.44	0.59	0.64	0.59	0.22	0.15	0.39	0.2	0.47	0.43	0.02	0.84	0	0.75	0.55	0.45	0.38	0.05	0.03	0.02	0.02	0.97	0.03	0.42	0.38	0.5	0.46	0.56	0.35	0.28	0.56	0	0.01	0.73	0.39	0.14	0.29	0.52	0.8	1	0.1	0.1	0.11	0.1	0.17	0.22	0.22	0.7	0.51	0.39	0	0	0.02	0.93	0.64	0.79	0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.07	0.04	0	0	0	0	0	0	0.55
0.6909090909	0	0	0.2313095835	0.2222222222	0.04	0.56	0.02	0.95	0.14	0.02	0.45	0.39	0.25	0.27	0.05	1	0.62	0.8	0.33	0.78	0.27	0.07	0.67	0.57	0.45	0.43	0.59	0.07	0.48	0.36	0.53	0.01	0.08	0.13	0.17	0.6	0.14	0.66	0.41	0.61	0.23	0.77	0.2	0.28	0.17	0.18	0.5	0.92	0.93	0.94	0.85	0.45	0.56	0	0.03	0.01	0.36	0.37	0.39	0.36	0.09	0.08	0.07	0.06	0.94	0.03	0.14	0.17	0.59	0.6	0.36	0.89	0.02	0.14	0.5	0.02	0.87	0.86	0.02	0.65	0.6	0.02	0.04	0.23	0.21	0.21	0.44	0.42	0.49	0.48	0.29	0.32	0.21	0	0	0.1	0.56	0.64	0.46	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.11	0.02	0	0	0	0	0	0	0.04
0.0909090909	0	0	0.2318113397	0.2222222222	0	1	0.02	0.06	0.08	1	0.63	0.66	0.45	0.31	0.02	1	0.26	0.51	0	0.18	0.53	0.91	0.39	0.23	0.13	0.2	0.17	0.12	0.34	0.23	0.28	0.02	0.46	1	1	0.07	0.79	0.32	0.81	0.13	1	0.12	0.36	0.66	0.45	0.42	1	0.55	0.49	0.7	0.54	0.1	0.08	0.01	0.5	0.03	0.32	0.34	0.38	0.43	0.9	0.84	0.83	0.88	0	1	1	1	1	1	1	0.34	1	0.82	0	0	0.93	0.36	0.47	0.48	0.44	0.26	0.21	0.36	0.38	0.37	0.39	0.45	0.52	0.43	0.63	0.7	0.07	0	0	1	0.48	0.63	0.91	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.15	0.35	0	0	0	0	0	0	1
0.4363636364	0.0273809524	0.5741196867	0.2323130958	0.2222222222	0.06	0.55	0.04	0.95	0.04	0.02	0.41	0.47	0.28	0.37	0	0	0.47	0.58	0.3	0.47	0.43	0.33	0.45	0.46	0.37	0.35	0.32	0.18	0.51	0.29	0.38	0.02	0.14	0.14	0.26	0.35	0.45	0.55	0.23	0.41	0.29	0.41	0.38	0.42	0.41	0.41	0.57	0.7	0.73	0.77	0.61	0.44	0.55	0.02	0.17	0.01	0.11	0.17	0.19	0.23	0.02	0.03	0.03	0.04	0.91	0.04	0.25	0.25	0.56	0.6	0.41	0.73	0.06	0.44	0.5	0.2	0.16	0.69	0.37	0.85	0.67	0.07	0.11	0.39	0.36	0.34	0.47	0.56	0.66	0.6	0.65	0.66	0.75	0	0.01	0.08	0.85	0.65	0.74	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0.04	0.13	0	0	0	0	0	0	0.37
0.9454545455	0	0	0.232814852	0.2222222222	0.27	0.29	0.04	0.9	0.13	0.04	0.39	0.47	0.32	0.52	0.28	1	0.17	0.37	0.24	0.46	0.55	0.53	0.56	0.22	0.25	0.25	0.22	0.1	0.17	0.25	0.27	0.27	0.46	0.19	0.27	0.33	0.53	0.35	0.22	0.56	0.35	0.42	0.76	0.44	0.77	0.8	0.36	0.41	0.47	0.49	0.42	0.43	0.44	0.09	0.24	0.05	0.33	0.35	0.36	0.35	0.09	0.09	0.08	0.07	0.92	0.05	0.2	0.15	0.28	0.35	0.24	0.51	0.11	0.59	0	0.25	0.77	0.48	0.42	0.43	0.27	0.3	0.46	0.08	0.07	0.08	0.17	0.19	0.2	0.19	0.6	0.33	0.35	0.15	0.13	0.11	0.51	0.45	0.67	0.61	0.04	0.1	0.95	0.13	0.07	0.13	0.38	0.1	0.93	0.92	0.06	0.03	0.08	0.07	0.06	0.57	0.35	0.16	0.26	0.25	0.07	0.05	0.79	1	0.69	0.11	0.33
0.1272727273	0	0	0.2333166081	0.2222222222	0	0.36	0.03	0.94	0.02	0.14	0.32	0.33	0.19	0.78	0	0	0.11	0.18	0.24	0.44	0.78	0.38	0.7	0.14	0.17	0.16	0.17	0.16	0.15	0.2	0.19	0.02	0.5	0.39	0.43	0.2	0.61	0.11	0.18	0.5	0.29	0.39	0.77	0.23	0.58	0.69	0.31	0.53	0.54	0.62	0.71	0.58	0.64	0	0.06	0	0.13	0.31	0.25	0.21	0.02	0.04	0.03	0.02	0.93	0.02	0.17	0.15	0.27	0.27	0.28	0.59	0.08	0.59	0	0.03	0.6	0.59	0.1	0.49	0.46	0.54	0.21	0.1	0.09	0.08	0.13	0.17	0.19	0.16	0.61	0.38	0.44	0	0	0.05	0.46	0.46	0.54	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.13	0	0	0	0	0	0	0	0.09
0.6	0.0154761905	0.7323065213	0.2338183643	0.2222222222	0.01	0.71	0.36	0.65	0.21	0.06	0.77	0.65	0.66	0.41	0.03	1	0.87	0.73	0.15	0.74	0.49	0.08	0.42	0.95	0.87	0.92	0.61	0.12	0.66	0.27	0.51	0	0.07	0.11	0.15	0.87	0.18	0.58	0.15	0.83	0.15	0.87	0.19	0.75	0.25	0.23	0.55	0.83	0.83	0.94	0.73	0.54	0.65	0	0.11	0.01	0.24	0.31	0.31	0.34	0.2	0.22	0.21	0.21	0.75	0.08	0.34	0.32	0.53	0.64	0.16	0.8	0.06	0.29	0.5	0.01	0.79	0.71	0.02	0.29	0	0.05	0.32	0.59	0.63	0.71	0.68	0.65	0.84	0.65	0.62	0.63	0.56	0	0	0.35	0.48	0.66	0.53	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.48	0.82	0	0	0	0	0	0	0.28
0.0909090909	0	0	0.2343201204	0.2222222222	0.02	0.4	0.02	0.67	1	0.21	0.29	0.35	0.22	0.64	0.03	1	0.57	0.48	0.27	0.69	0.59	0.1	0.71	0.58	0.57	0.59	0.3	0.52	0.42	0.47	0.56	0.01	0.13	0.21	0.26	0.38	0.15	0.46	0.15	0.36	0.22	0.48	0.36	0.36	0.4	0.39	0.39	0.71	0.73	0.86	0.66	0.32	0.39	0	0.08	0.04	0.35	0.41	0.49	0.46	0.65	0.66	0.71	0.62	0.44	0.3	0.19	0.19	0.42	0.45	0.39	0.58	0.24	0.44	0.5	0.01	0.92	0.57	0.03	0.23	0.38	0.02	0.06	1	1	1	0.8	0.79	0.98	0.8	0.8	0.59	0.17	0	0	0.78	0.5	0.67	0.68	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.53	0.28	0	0	0	0	0	0	0.12
0.6909090909	0.0416666667	0.3110880895	0.2348218766	0.2222222222	0.03	0.38	0.29	0.77	0.03	0.01	0.31	0.4	0.24	0.68	0.05	1	0.28	0.42	0.01	0.52	0.69	0.27	0.8	0.3	0.25	0.25	0.25	0.21	0.25	0.28	0.34	0.02	0.14	0.27	0.49	0.12	0.36	0.39	0.54	0.35	0.47	0.27	0.38	0.39	0.37	0.39	0.44	0.6	0.62	0.74	0.62	0.6	0.58	0.01	0.19	0.01	0.11	0.09	0.14	0.14	0.03	0.02	0.03	0.03	0.83	0.06	0.19	0.18	0.41	0.42	0.3	0.81	0.05	0.34	0.5	0.03	0.86	0.79	0.28	0.54	0.27	0.1	0.19	0.12	0.1	0.08	0.29	0.28	0.27	0.27	0.33	0.42	0.46	0	0	0.1	0.85	0.9	0.97	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.37	0.35	0	0	0	0	0	0	0.15
0.6	0.0083333333	0.0502130089	0.2353236327	0.2222222222	0	0.46	0.02	0.97	0.05	0.03	0.34	0.47	0.32	0.51	0.02	1	0.38	0.63	0.04	0.5	0.58	0.18	0.66	0.37	0.31	0.3	0.41	0	0.29	0.45	0.35	0	0.1	0.36	0.56	0.11	0.31	0.53	0.37	0.17	0.48	0.18	0.43	0.42	0.39	0.42	0.49	0.64	0.65	0.76	0.64	0.33	0.5	0	0.14	0	0	0.03	0.12	0.19	0	0.01	0.02	0.03	0.89	0.07	0.23	0.24	0.51	0.58	0.34	0.69	0.13	0.42	0.5	0	0.94	0.64	0.35	0.29	0.35	0.1	0.1	0.22	0.19	0.16	0.13	0.34	0.35	0.32	0.19	0.41	0.51	0	0	0.1	0.52	0.87	0.85	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.35	0.24	0	0	0	0	0	0	0.03
0.9454545455	0	0	0.2358253889	0.2222222222	0.1	0.33	0.03	0.88	0.24	0.05	0.34	0.52	0.32	0.4	0.11	1	0.28	0.53	0.21	0.42	0.44	0.52	0.5	0.29	0.3	0.3	0.23	0.12	0.2	0.3	0.37	0.07	0.31	0.2	0.32	0.21	0.39	0.48	0.69	0.25	0.48	0.3	0.88	0.45	0.83	0.89	0.38	0.42	0.47	0.49	0.44	0.27	0.3	0.04	0.3	0.03	0.23	0.32	0.45	0.51	0.1	0.13	0.16	0.17	0.87	0.11	0.2	0.17	0.33	0.37	0.36	0.31	0.22	0.69	0	0.11	0.73	0.32	0.19	0.24	0.52	0.27	0.2	0.22	0.21	0.24	0.35	0.36	0.39	0.36	0.45	0.46	0.43	0.13	0.02	0.19	0.53	0.34	0.56	0.55	0.02	0.18	0.97	0.22	0.06	0.29	0.54	0.18	0.92	0.9	0.07	0.09	0	0.11	0.04	0.64	0.43	0.09	0.2	0.2	0.15	0.04	0.8	0.5	0.83	0.25	0.22
0.8727272727	0	0	0.236327145	0.2222222222	0.1	1	0	0.96	0.1	0.05	0.67	0.52	0.26	0.06	0.12	1	0.53	0.86	0.28	0.52	0.12	0.11	0.24	0.47	0.26	0.25	0.37	0.26	0.23	0.41	0.39	0.03	0.1	0.03	0.09	0.47	0.17	0.74	0.27	0.4	0.22	0.51	0.18	0.31	0.24	0.22	1	0.91	0.95	0.92	0.86	0.39	0.44	0.01	0.03	0.01	0.24	0.23	0.26	0.33	0.05	0.04	0.04	0.05	0.92	0.04	1	1	1	1	0.83	0.9	0.15	0.1	1	0.03	0.89	0.88	0.1	0.39	0.81	0.05	0.15	0.2	0.18	0.18	0.29	0.33	0.43	0.38	0.28	0.49	0.18	0	0	0.08	0.68	0.54	0.7	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.31	0.13	0	0	0	0	0	0	0.05
0.2181818182	0	0	0.2368289012	0.2222222222	0.03	0.37	0.58	0.52	0.04	0.03	0.45	0.46	0.34	0.59	0.05	1	0.16	0.38	0.19	0.33	0.71	0.51	0.44	0.19	0.23	0.3	0.18	0.1	0.28	0.24	0.26	0.05	0.49	0.61	0.64	0.27	0.47	0.33	0.57	0.56	0.65	0.37	0.68	0.44	0.66	0.7	0.42	0.34	0.32	0.35	0.32	0.67	0.65	0.04	0.51	0	0.29	0.36	0.62	0.74	0.04	0.04	0.06	0.07	0.94	0.05	0.22	0.19	0.34	0.35	0.37	0.39	0.13	0.61	0	0.06	0.66	0.4	0.44	0.48	0.4	0.67	0.42	0.06	0.07	0.11	0.04	0.09	0.14	0.13	0.44	0.23	0.43	0.01	0	0.05	0.79	0.49	0.7	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.1	0.12	0	0	0	0	0	0	0.78
0.6545454545	0	0	0.2373306573	0.2222222222	0.03	0.31	0.33	0.72	0.06	0.01	0.45	0.54	0.41	0.49	0.04	1	0.26	0.58	0.19	0.45	0.49	0.22	0.28	0.29	0.35	0.4	0.18	0.13	0.28	0.3	0.47	0.03	0.29	0.39	0.48	0.37	0.22	0.61	0.85	0.28	0.72	0.36	0.71	0.46	0.66	0.71	0.32	0.43	0.45	0.42	0.48	0.74	0.74	0.02	0.39	0	0.35	0.55	0.73	0.67	0.05	0.07	0.08	0.07	0.95	0.05	0.12	0.1	0.28	0.31	0.29	0.41	0.11	0.63	0	0.05	0.72	0.4	0.12	0.34	0.58	0.42	0.25	0.11	0.12	0.17	0.19	0.22	0.23	0.24	0.21	0.39	0.33	0.02	0	0.05	0.73	0.45	0.49	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.12	0.02	0	0	0	0	0	0	0.46
0.2181818182	0	0	0.2378324134	0.2222222222	0.01	0.5	0.9	0.28	0.04	0.01	0.41	0.4	0.25	0.58	0	0	0.14	0.37	0.31	0.27	0.55	0.79	0.53	0.18	0.2	0.35	0.14	0	0.34	0	0.19	0.03	0.67	0.63	0.65	0.26	0.55	0.28	0.6	0.53	0.54	0.4	0.76	0.39	0.63	0.72	0.51	0.28	0.26	0.03	0.24	0.52	0.62	0.03	0.74	0	0.28	0.34	0.28	0.24	0.02	0.02	0.02	0.01	0.96	0.03	0.27	0.24	0.46	0.45	0.49	0.49	0.23	0.46	0.5	0.03	0.62	0.5	0.08	0.68	0.58	0.7	0.25	0.07	0.07	0.09	0.01	0.08	0.12	0.11	0.52	0.35	0.37	0	0	0.03	0.86	0.61	0.74	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.11	0.04	0	0	0	0	0	0	0.34
0.9454545455	0	0	0.2383341696	0.2222222222	0.01	0.3	0.01	0.91	0.12	0.05	0.38	0.42	0.27	0.55	0	0	0.17	0.34	0.03	0.37	0.55	0.56	0.57	0.22	0.23	0.22	0.03	0.1	0.25	0.28	0.34	0.03	0.48	0.31	0.46	0.18	0.75	0.24	0.58	0.35	0.63	0.31	0.81	0.38	0.68	0.76	0.4	0.46	0.5	0.34	0.72	0.06	0.08	0.01	0.29	0	0.17	0.25	0.37	0.35	0.05	0.06	0.08	0.07	0.9	0.04	0.21	0.17	0.31	0.35	0.3	0.49	0.12	0.58	0	0.03	0.67	0.47	0.38	0.55	0.06	0.47	0.25	0.06	0.05	0.06	0.12	0.16	0.15	0.15	0.55	0.2	0.32	0.01	0	0.12	0.65	0.53	0.74	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.13	0.17	0	0	0	0	0	0	0.22
0.9818181818	0.125	0.0687125385	0.2388359257	0.2222222222	0.04	0.45	0.31	0.73	0.07	0.03	0.48	0.51	0.36	0.43	0.06	1	0.23	0.48	0.2	0.43	0.54	0.74	0.49	0.25	0.21	0.24	0.18	0.15	0.19	0.15	0.17	0.05	0.46	0.28	0.48	0.16	0.55	0.47	0.92	0.36	0.76	0.3	0.59	0.43	0.62	0.63	0.48	0.38	0.4	0.26	0.3	0.56	0.6	0.05	0.58	0.01	0.33	0.35	0.37	0.42	0.05	0.05	0.05	0.05	0.94	0.04	0.23	0.21	0.45	0.45	0.45	0.51	0.11	0.51	0.5	0.04	0.81	0.52	0.29	0.58	0.23	0.49	0.26	0.05	0.03	0.03	0.2	0.21	0.21	0.23	0.63	0.13	0.44	0.01	0	0.07	0.67	0.56	0.76	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.18	0.06	0	0	0	0	0	0	0.14
0.0909090909	0	0	0.2393376819	0.2222222222	0.08	0.68	0.01	0	1	0.58	0.41	0.52	0.35	0.46	0.1	1	0.35	0.51	0.17	0.47	0.43	0.67	0.36	0.34	0.28	0.35	0.39	0.24	0.3	0.3	0.4	0.09	0.43	0.56	0.52	0.35	0.38	0.36	0.35	0.38	0.35	0.44	0.26	0.58	0.34	0.32	0.74	0.62	0.58	0.68	0.63	0.38	0.22	0.03	0.23	0.21	0.47	0.52	0.59	0.68	1	1	1	1	0	1	0.67	0.66	0.74	0.65	0.82	0.39	1	0.64	0	0.04	0.87	0.45	0.11	0.18	0.48	0.09	0.57	0.58	0.64	0.65	0.6	0.59	0.63	0.58	0.81	0.58	0.22	0	0	1	0.31	0.53	0.68	0.49	0	0.1	0.99	0.14	0.01	0.08	0.22	0.1	0.51	0.16	0.07	0.83	1	0.93	0.01	0.5	0.37	0.02	0.67	0.27	0.01	0.02	0.97	0.5	0.59	0.16	0.37
0.9818181818	0.1678571429	0.5251223612	0.239839438	0.2222222222	0.01	0.35	0	0.98	0.05	0.01	0.36	0.46	0.28	0.51	0	0	0.25	0.54	0.2	0.63	0.54	0.33	0.3	0.29	0.29	0.27	0	0.14	0.78	0.02	0.31	0.01	0.2	0.47	0.39	0.31	0.27	0.57	0.33	0.89	0.42	0.45	0.29	0.37	0.32	0.32	0.44	0.71	0.8	0.75	0.67	0.68	0.78	0	0.1	0	0.25	0.18	0.29	0.25	0.02	0.01	0.02	0.02	0.95	0.04	0.15	0.14	0.37	0.52	0.16	0.64	0.05	0.5	0.5	0.01	0.91	0.55	0	0.38	0.52	0.16	0.06	0.09	0.08	0.08	0.15	0.19	0.19	0.17	0.28	0.27	0.37	0	0	0.03	0.85	0.54	0.65	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.15	0	0	0	0	0	0	0	0.06
0.8363636364	0	0	0.2403411942	0.2222222222	0.01	0.34	0.33	0.72	0.05	0.01	0.4	0.47	0.31	0.57	0	0	0.14	0.39	0.36	0.24	0.58	0.55	0.28	0.17	0.18	0.19	0.18	0.06	0.4	0.16	0.12	0.02	0.52	0.86	0.79	0.14	0.38	0.42	0.93	0.15	0.91	0.18	0.7	0.32	0.63	0.68	0.36	0.42	0.44	0.43	0.52	0.72	0.68	0.01	0.41	0	0.38	0.89	1	1	0.03	0.07	0.08	0.07	0.97	0.06	0.14	0.13	0.35	0.33	0.41	0.49	0.13	0.59	0	0.02	0.69	0.51	0.11	0.52	0.54	0.77	0.22	0.07	0.06	0.06	0.06	0.13	0.17	0.14	0.42	0.37	0.57	0	0	0.03	0.86	0.53	0.75	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.08	0	0	0	0	0	0	0	0.24
0.2	0	0	0.2408429503	0.2222222222	0.01	0.38	0.01	0.98	0.02	0.02	0.32	0.35	0.2	0.72	0.02	1	0.22	0.21	0.08	0.47	0.81	0.24	0.86	0.19	0.2	0.19	0.32	0.15	0.27	0	0.33	0.01	0.26	0.27	0.49	0.11	0.22	0.31	0.3	0.25	0.43	0.25	0.56	0.17	0.51	0.55	0.33	0.64	0.62	0.62	0.54	0.5	0.53	0	0.03	0	0.13	0.09	0.08	0.13	0.03	0.02	0.01	0.02	0.92	0.03	0.14	0.15	0.42	0.35	0.62	0.71	0.09	0.51	0.5	0.04	0.48	0.76	0.09	0.45	0.88	0.25	0.15	0.13	0.11	0.09	0.36	0.33	0.33	0.38	0.49	0.6	0.28	0	0	0.09	0.17	0.33	0.45	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.18	0.01	0	0	0	0	0	0	0.4
0.0909090909	0	0	0.2413447065	0.2222222222	0.03	0.6	0.03	0.86	0.17	0.27	0.39	0.5	0.26	0.18	0	0	0.54	0.72	0.6	0.44	0.25	0.16	0.41	0.48	0.4	0.4	0.41	0.27	0.36	0.38	0.38	0.01	0.12	0.14	0.19	0.34	0.24	0.69	0.31	0.23	0.33	0.45	0.44	0.25	0.44	0.45	0.6	0.8	0.82	0.79	0.68	0.43	0.4	0	0.09	0.02	0.36	0.5	0.62	0.61	0.24	0.3	0.33	0.3	0.74	0.25	0.3	0.31	0.67	0.7	0.58	0.58	0.22	0.39	0.5	0.08	0.39	0.56	0.02	0.13	1	0.09	0	0.51	0.5	0.52	0.62	0.58	0.68	0.57	0.56	0.96	0.32	0	0	0.28	0.5	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.09	0	0	0	0	0	0	0	0.22
0.3636363636	0	0	0.2418464626	0.2222222222	0.03	0.24	0.41	0.67	0.02	0.01	0.32	0.35	0.2	0.73	0	0	0.09	0.17	0.12	0.36	0.79	0.61	0.6	0.14	0.23	0.27	0.16	0.09	0.15	0.29	0.17	0.06	0.63	0.5	0.54	0.22	0.48	0.21	0.23	0.48	0.4	0.34	0.7	0.29	0.7	0.74	0.31	0.3	0.34	0.33	0.33	0.34	0.34	0.03	0.39	0	0.15	0.28	0.4	0.52	0.01	0.02	0.02	0.03	0.97	0.03	0.14	0.12	0.24	0.27	0.25	0.45	0.08	0.64	0	0.06	0.63	0.44	0.24	0.61	0.33	0.6	0.32	0.03	0.03	0.07	0.05	0.08	0.11	0.08	0.47	0.18	0.35	0.01	0	0.02	0.7	0.57	0.71	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.13	0.04	0	0	0	0	0	0	0.69
0.8545454545	0	0	0.2423482188	0.2222222222	0.05	0.34	0.09	0.8	0.31	0.14	0.32	0.62	0.32	0.08	0.06	1	0.38	0.93	0.14	0.37	0.08	0.03	0.17	0.4	0.39	0.4	0.38	0.29	0.21	0.43	0.47	0.02	0.13	0.13	0.22	0.41	0.22	0.88	0.32	0.16	0.33	0.4	0.68	0.39	0.79	0.77	0.45	0.65	0.67	0.78	0.42	0.63	0.64	0.01	0.15	0.02	0.33	0.45	0.56	0.64	0.18	0.22	0.24	0.25	0.79	0.14	0.17	0.15	0.38	0.52	0.31	0.36	0.2	0.6	0	0.09	0.6	0.32	0.03	0.14	0.81	0.37	0.06	0.16	0.15	0.15	0.36	0.34	0.39	0.33	0.24	0.44	0.19	0	0	0.23	0.48	0.27	0.36	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.2	0.01	0	0	0	0	0	0	0.11
0.6363636364	0.1416666667	0.8887913993	0.2428499749	0.2222222222	0.04	0.62	0.06	0.91	0.15	0.07	0.38	0.39	0.27	0.36	0.05	0.92	0.79	0.7	0.22	0.75	0.44	0.1	0.57	0.76	0.59	0.57	0.55	0.41	0.42	1	0.86	0.01	0.08	0.15	0.18	0.58	0.16	0.61	0.27	0.6	0.13	0.68	0.14	0.36	0.16	0.15	0.6	0.95	0.93	0.91	0.89	0.35	0.47	0	0.06	0.02	0.17	0.24	0.26	0.28	0.12	0.15	0.15	0.15	0.8	0.07	0.24	0.27	0.64	0.68	0.27	0.9	0.05	0.32	0.5	0.04	0.77	0.85	0	0.68	0.52	0.01	0.27	0.6	0.57	0.53	0.57	0.63	0.81	0.68	0.66	0.64	0.79	0.01	0	0.3	0.81	0.81	0.8	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.08	0.44	0	0	0	0	0	0	0.02
0.8545454545	0	0	0.2433517311	0.2222222222	0.73	0.32	0.24	0.55	0.19	0.43	0.53	0.73	0.56	0.21	0.74	1	0.23	0.74	0.36	0.46	0.2	0.2	0.26	0.29	0.31	0.39	0.23	0.16	0.2	0.22	0.29	0.73	0.47	0.27	0.29	0.56	0.39	0.62	0.23	0.56	0.22	0.56	0.59	0.73	0.69	0.66	0.47	0.5	0.5	0.61	0.43	0.65	0.64	0.28	0.36	0.27	0.5	0.59	0.66	0.73	0.3	0.31	0.32	0.32	0.62	0.23	0.3	0.21	0.31	0.44	0.27	0.29	0.31	0.68	0	1	0.52	0.25	0.46	0.49	0.73	0.45	0.28	0.14	0.14	0.15	0.27	0.27	0.32	0.27	0.55	0.54	0.35	0.28	0.14	0.25	0.61	0.28	0.45	0.64	0.16	0.14	0.86	0.14	0.26	0.19	0.43	0.14	0.9	0.6	0.25	0.39	0.07	0.44	0.08	0.57	0.16	0.64	0.18	0.28	0.3	0.17	0.38	0.5	0.28	0.13	0.25
